Report Date,14-Day Period,FIPS,Locality,PCR Testing Encounters,Positive PCR Testing Encounters,PCR Percent Positivity
2020-11-30,"November 14, 2020 to November 27, 2020",51191,Washington,1444,263,0.1821
2020-11-30,"November 14, 2020 to November 27, 2020",51193,Westmoreland,641,32,0.0499
2020-11-30,"November 14, 2020 to November 27, 2020",51195,Wise,1039,148,0.1424
2020-11-30,"November 14, 2020 to November 27, 2020",51197,Wythe,852,150,0.1761
2020-11-30,"November 14, 2020 to November 27, 2020",51199,York,1469,93,0.0633
2020-11-30,"November 14, 2020 to November 27, 2020",51510,Alexandria,8360,526,0.0629
2020-11-30,"November 14, 2020 to November 27, 2020",51520,Bristol,476,92,0.1933
2020-11-30,"November 14, 2020 to November 27, 2020",51530,Buena Vista City,258,31,0.1202
2020-11-30,"November 14, 2020 to November 27, 2020",51540,Charlottesville,10222,118,0.0115
2020-11-30,"November 14, 2020 to November 27, 2020",51550,Chesapeake,8370,906,0.1082
2020-11-30,"November 14, 2020 to November 27, 2020",51570,Colonial Heights,952,76,0.0798
2020-11-30,"November 14, 2020 to November 27, 2020",51580,Covington,580,84,0.1448
2020-11-30,"November 14, 2020 to November 27, 2020",51590,Danville,2366,202,0.0854
2020-11-30,"November 14, 2020 to November 27, 2020",51595,Emporia,1512,43,0.0284
2020-11-30,"November 14, 2020 to November 27, 2020",51600,Fairfax City,1,0,0
2020-11-30,"November 14, 2020 to November 27, 2020",51610,Falls Church,780,40,0.0513
2020-11-30,"November 14, 2020 to November 27, 2020",51620,Franklin City,502,26,0.0518
2020-11-30,"November 14, 2020 to November 27, 2020",51630,Fredericksburg,995,66,0.0663
2020-11-30,"November 14, 2020 to November 27, 2020",51640,Galax,598,122,0.204
2020-11-30,"November 14, 2020 to November 27, 2020",51650,Hampton,3846,252,0.0655
2020-11-30,"November 14, 2020 to November 27, 2020",51660,Harrisonburg,3694,108,0.0292
2020-11-30,"November 14, 2020 to November 27, 2020",51670,Hopewell,1257,57,0.0453
2020-11-30,"November 14, 2020 to November 27, 2020",51678,Lexington,1454,71,0.0488
2020-11-30,"November 14, 2020 to November 27, 2020",51680,Lynchburg,5085,436,0.0857
2020-11-30,"November 14, 2020 to November 27, 2020",51683,Manassas City,1205,140,0.1162
2020-11-30,"November 14, 2020 to November 27, 2020",51685,Manassas Park,1205,140,0.1162
2020-11-30,"November 14, 2020 to November 27, 2020",51690,Martinsville,23,3,0.1304
2020-11-30,"November 14, 2020 to November 27, 2020",51700,Newport News,6311,347,0.055
2020-11-30,"November 14, 2020 to November 27, 2020",51710,Norfolk,8389,649,0.0774
2020-11-30,"November 14, 2020 to November 27, 2020",51720,Norton,158,26,0.1646
2020-11-30,"November 14, 2020 to November 27, 2020",51730,Petersburg,2209,152,0.0688
2020-11-30,"November 14, 2020 to November 27, 2020",51735,Poquoson,289,15,0.0519
2020-11-30,"November 14, 2020 to November 27, 2020",51740,Portsmouth,2613,168,0.0643
2020-11-30,"November 14, 2020 to November 27, 2020",51750,Radford,571,55,0.0963
2020-11-30,"November 14, 2020 to November 27, 2020",51760,Richmond City,15554,499,0.0321
2020-11-30,"November 14, 2020 to November 27, 2020",51770,Roanoke City,11076,1139,0.1028
2020-11-30,"November 14, 2020 to November 27, 2020",51775,Salem,3557,403,0.1133
2020-11-30,"November 14, 2020 to November 27, 2020",51790,Staunton,3377,376,0.1113
2020-11-30,"November 14, 2020 to November 27, 2020",51800,Suffolk,2554,172,0.0673
2020-11-30,"November 14, 2020 to November 27, 2020",51810,Virginia Beach,14809,1090,0.0736
2020-11-30,"November 14, 2020 to November 27, 2020",51820,Waynesboro,1449,122,0.0842
2020-11-30,"November 14, 2020 to November 27, 2020",51830,Williamsburg,19,0,0
2020-11-30,"November 14, 2020 to November 27, 2020",51840,Winchester,3123,354,0.1134
2020-11-30,"October 31, 2020 to November 13, 2020",51001,Accomack,700,41,0.0586
2020-11-30,"October 31, 2020 to November 13, 2020",51003,Albemarle,7373,86,0.0117
2020-11-30,"October 31, 2020 to November 13, 2020",51005,Alleghany,505,71,0.1406
2020-11-30,"October 31, 2020 to November 13, 2020",51007,Amelia,288,8,0.0278
2020-11-30,"October 31, 2020 to November 13, 2020",51009,Amherst,756,56,0.0741
2020-11-30,"October 31, 2020 to November 13, 2020",51011,Appomattox,502,34,0.0677
2020-11-30,"October 31, 2020 to November 13, 2020",51013,Arlington,8445,515,0.061
2020-11-30,"October 31, 2020 to November 13, 2020",51015,Augusta,1256,94,0.0748
2020-11-30,"October 31, 2020 to November 13, 2020",51017,Bath,90,11,0.1222
2020-11-30,"October 31, 2020 to November 13, 2020",51019,Bedford,2468,206,0.0835
2020-11-30,"October 31, 2020 to November 13, 2020",51021,Bland,223,11,0.0493
2020-11-30,"October 31, 2020 to November 13, 2020",51023,Botetourt,905,99,0.1094
2020-11-30,"October 31, 2020 to November 13, 2020",51025,Brunswick,847,23,0.0272
2020-11-30,"October 31, 2020 to November 13, 2020",51027,Buchanan,210,22,0.1048
2020-11-30,"October 31, 2020 to November 13, 2020",51029,Buckingham,478,55,0.1151
2020-11-30,"October 31, 2020 to November 13, 2020",51031,Campbell,1045,87,0.0833
2020-11-30,"October 31, 2020 to November 13, 2020",51033,Caroline,499,23,0.0461
2020-11-30,"October 31, 2020 to November 13, 2020",51035,Carroll,656,126,0.1921
2020-11-30,"October 31, 2020 to November 13, 2020",51036,Charles City,150,20,0.1333
2020-11-30,"October 31, 2020 to November 13, 2020",51037,Charlotte,451,29,0.0643
2020-11-30,"October 31, 2020 to November 13, 2020",51041,Chesterfield,11254,773,0.0687
2020-11-30,"October 31, 2020 to November 13, 2020",51043,Clarke,319,35,0.1097
2020-11-30,"October 31, 2020 to November 13, 2020",51045,Craig,132,9,0.0682
2020-11-30,"October 31, 2020 to November 13, 2020",51047,Culpeper,2042,336,0.1645
2020-11-30,"October 31, 2020 to November 13, 2020",51049,Cumberland,172,14,0.0814
2020-11-30,"October 31, 2020 to November 13, 2020",51051,Dickenson,291,47,0.1615
2020-11-30,"October 31, 2020 to November 13, 2020",51053,Dinwiddie,402,31,0.0771
2020-11-30,"October 31, 2020 to November 13, 2020",51057,Essex,340,17,0.05
2020-11-30,"October 31, 2020 to November 13, 2020",51059,Fairfax,32913,2343,0.0712
2020-11-30,"October 31, 2020 to November 13, 2020",51061,Fauquier,1191,46,0.0386
2020-11-30,"October 31, 2020 to November 13, 2020",51063,Floyd,162,13,0.0802
2020-11-30,"October 31, 2020 to November 13, 2020",51065,Fluvanna,899,29,0.0323
2020-11-30,"October 31, 2020 to November 13, 2020",51067,Franklin County,1331,263,0.1976
2020-11-30,"October 31, 2020 to November 13, 2020",51069,Frederick,1792,127,0.0709
2020-11-30,"October 31, 2020 to November 13, 2020",51071,Giles,460,50,0.1087
2020-11-30,"October 31, 2020 to November 13, 2020",51073,Gloucester,889,12,0.0135
2020-11-30,"October 31, 2020 to November 13, 2020",51075,Goochland,665,35,0.0526
2020-11-30,"October 31, 2020 to November 13, 2020",51077,Grayson,1204,44,0.0365
2020-11-30,"October 31, 2020 to November 13, 2020",51079,Greene,594,43,0.0724
2020-11-30,"October 31, 2020 to November 13, 2020",51081,Greensville,950,18,0.0189
2020-11-30,"October 31, 2020 to November 13, 2020",51083,Halifax,845,83,0.0982
2020-11-30,"October 31, 2020 to November 13, 2020",51085,Hanover,3679,223,0.0606
2020-11-30,"October 31, 2020 to November 13, 2020",51087,Henrico,13759,775,0.0563
2020-11-30,"October 31, 2020 to November 13, 2020",51089,Henry,1982,276,0.1393
2020-11-30,"October 31, 2020 to November 13, 2020",51091,Highland,30,3,0.1
2020-11-30,"October 31, 2020 to November 13, 2020",51093,Isle of Wight,902,46,0.051
2020-11-30,"October 31, 2020 to November 13, 2020",51095,James City,2497,80,0.032
2020-11-30,"October 31, 2020 to November 13, 2020",51097,King and Queen,165,10,0.0606
2020-11-30,"October 31, 2020 to November 13, 2020",51099,King George,468,41,0.0876
2020-11-30,"October 31, 2020 to November 13, 2020",51101,King William,428,25,0.0584
2020-11-30,"October 31, 2020 to November 13, 2020",51103,Lancaster,729,7,0.0096
2020-11-30,"October 31, 2020 to November 13, 2020",51105,Lee,601,74,0.1231
2020-11-30,"October 31, 2020 to November 13, 2020",51107,Loudoun,9706,771,0.0794
2020-11-30,"October 31, 2020 to November 13, 2020",51109,Louisa,1025,28,0.0273
2020-11-30,"October 31, 2020 to November 13, 2020",51111,Lunenburg,267,5,0.0187
2020-11-30,"October 31, 2020 to November 13, 2020",51113,Madison,497,17,0.0342
2020-11-30,"October 31, 2020 to November 13, 2020",51115,Mathews,274,7,0.0255
2020-11-30,"October 31, 2020 to November 13, 2020",51117,Mecklenburg,959,51,0.0532
2020-11-30,"October 31, 2020 to November 13, 2020",51119,Middlesex,307,0,0
2020-11-30,"October 31, 2020 to November 13, 2020",51121,Montgomery,7184,365,0.0508
2020-11-30,"October 31, 2020 to November 13, 2020",51125,Nelson,369,16,0.0434
2020-11-30,"October 31, 2020 to November 13, 2020",51127,New Kent,575,25,0.0435
2020-11-30,"October 31, 2020 to November 13, 2020",51131,Northampton,256,12,0.0469
2020-11-30,"October 31, 2020 to November 13, 2020",51133,Northumberland,389,14,0.036
2020-11-30,"October 31, 2020 to November 13, 2020",51135,Nottoway,865,63,0.0728
2020-11-30,"October 31, 2020 to November 13, 2020",51137,Orange,1089,57,0.0523
2020-11-30,"October 31, 2020 to November 13, 2020",51139,Page,410,22,0.0537
2020-11-30,"October 31, 2020 to November 13, 2020",51141,Patrick,397,62,0.1562
2020-11-30,"October 31, 2020 to November 13, 2020",51143,Pittsylvania,2035,69,0.0339
2020-11-30,"October 31, 2020 to November 13, 2020",51145,Powhatan,810,32,0.0395
2020-11-30,"October 31, 2020 to November 13, 2020",51147,Prince Edward,825,28,0.0339
2020-11-30,"October 31, 2020 to November 13, 2020",51149,Prince George,742,90,0.1213
2020-11-30,"October 31, 2020 to November 13, 2020",51153,Prince William,12045,1142,0.0948
2020-11-30,"October 31, 2020 to November 13, 2020",51155,Pulaski,864,134,0.1551
2020-11-30,"October 31, 2020 to November 13, 2020",51157,Rappahannock,94,5,0.0532
2020-11-30,"October 31, 2020 to November 13, 2020",51159,Richmond County,282,5,0.0177
2020-11-30,"October 31, 2020 to November 13, 2020",51161,Roanoke County,2427,252,0.1038
2020-11-30,"October 31, 2020 to November 13, 2020",51163,Rockbridge,1088,38,0.0349
2020-11-30,"October 31, 2020 to November 13, 2020",51165,Rockingham,1965,132,0.0672
2020-11-30,"October 31, 2020 to November 13, 2020",51167,Russell,493,121,0.2454
2020-11-30,"October 31, 2020 to November 13, 2020",51169,Scott,423,75,0.1773
2020-11-30,"October 31, 2020 to November 13, 2020",51171,Shenandoah,2289,129,0.0564
2020-11-30,"October 31, 2020 to November 13, 2020",51173,Smyth,735,95,0.1293
2020-11-30,"October 31, 2020 to November 13, 2020",51175,Southampton,492,16,0.0325
2020-11-30,"October 31, 2020 to November 13, 2020",51177,Spotsylvania,2178,148,0.068
2020-11-30,"October 31, 2020 to November 13, 2020",51179,Stafford,3019,287,0.0951
2020-11-30,"October 31, 2020 to November 13, 2020",51181,Surry,151,3,0.0199
2020-11-30,"October 31, 2020 to November 13, 2020",51183,Sussex,238,9,0.0378
2020-11-30,"October 31, 2020 to November 13, 2020",51185,Tazewell,1159,137,0.1182
2020-11-30,"October 31, 2020 to November 13, 2020",51187,Warren,1282,58,0.0452
2020-11-30,"October 31, 2020 to November 13, 2020",51191,Washington,1541,222,0.1441
2020-11-30,"October 31, 2020 to November 13, 2020",51193,Westmoreland,405,22,0.0543
2020-11-30,"October 31, 2020 to November 13, 2020",51195,Wise,790,118,0.1494
2020-11-30,"October 31, 2020 to November 13, 2020",51197,Wythe,594,77,0.1296
2020-11-30,"October 31, 2020 to November 13, 2020",51199,York,1081,64,0.0592
2020-11-30,"October 31, 2020 to November 13, 2020",51510,Alexandria,5248,275,0.0524
2020-11-30,"October 31, 2020 to November 13, 2020",51520,Bristol,486,90,0.1852
2020-11-30,"October 31, 2020 to November 13, 2020",51530,Buena Vista City,133,8,0.0602
2020-11-30,"October 31, 2020 to November 13, 2020",51540,Charlottesville,10129,111,0.011
2020-11-30,"October 31, 2020 to November 13, 2020",51550,Chesapeake,6045,443,0.0733
2020-11-30,"October 31, 2020 to November 13, 2020",51570,Colonial Heights,880,51,0.058
2020-11-30,"October 31, 2020 to November 13, 2020",51580,Covington,505,71,0.1406
2020-11-30,"October 31, 2020 to November 13, 2020",51590,Danville,2026,191,0.0943
2020-11-30,"October 31, 2020 to November 13, 2020",51595,Emporia,950,18,0.0189
2020-11-30,"October 31, 2020 to November 13, 2020",51600,Fairfax City,7,0,0
2020-11-30,"October 31, 2020 to November 13, 2020",51610,Falls Church,502,32,0.0637
2020-11-30,"October 31, 2020 to November 13, 2020",51620,Franklin City,407,20,0.0491
2020-11-30,"October 31, 2020 to November 13, 2020",51630,Fredericksburg,627,33,0.0526
2020-11-30,"October 31, 2020 to November 13, 2020",51640,Galax,550,75,0.1364
2020-11-30,"October 31, 2020 to November 13, 2020",51650,Hampton,2903,165,0.0568
2020-11-30,"October 31, 2020 to November 13, 2020",51660,Harrisonburg,2216,78,0.0352
2020-11-30,"October 31, 2020 to November 13, 2020",51670,Hopewell,1073,70,0.0652
2020-11-30,"October 31, 2020 to November 13, 2020",51678,Lexington,1088,38,0.0349
2020-11-30,"October 31, 2020 to November 13, 2020",51680,Lynchburg,4167,255,0.0612
2020-11-30,"October 31, 2020 to November 13, 2020",51683,Manassas City,939,105,0.1118
2020-11-30,"October 31, 2020 to November 13, 2020",51685,Manassas Park,939,105,0.1118
2020-11-30,"October 31, 2020 to November 13, 2020",51690,Martinsville,29,2,0.069
2020-11-30,"October 31, 2020 to November 13, 2020",51700,Newport News,5656,225,0.0398
2020-11-30,"October 31, 2020 to November 13, 2020",51710,Norfolk,6606,389,0.0589
2020-11-30,"October 31, 2020 to November 13, 2020",51720,Norton,141,20,0.1418
2020-11-30,"October 31, 2020 to November 13, 2020",51730,Petersburg,2165,119,0.055
2020-11-30,"October 31, 2020 to November 13, 2020",51735,Poquoson,251,9,0.0359
2020-11-30,"October 31, 2020 to November 13, 2020",51740,Portsmouth,2515,131,0.0521
2020-11-30,"October 31, 2020 to November 13, 2020",51750,Radford,432,34,0.0787
2020-11-30,"October 31, 2020 to November 13, 2020",51760,Richmond City,13821,465,0.0336
2020-11-30,"October 31, 2020 to November 13, 2020",51770,Roanoke City,12829,1335,0.1041
2020-11-30,"October 31, 2020 to November 13, 2020",51775,Salem,2496,352,0.141
2020-11-30,"October 31, 2020 to November 13, 2020",51790,Staunton,1813,61,0.0336
2020-11-30,"October 31, 2020 to November 13, 2020",51800,Suffolk,2449,120,0.049
2020-11-30,"October 31, 2020 to November 13, 2020",51810,Virginia Beach,13900,888,0.0639
2020-11-30,"October 31, 2020 to November 13, 2020",51820,Waynesboro,847,46,0.0543
2020-11-30,"October 31, 2020 to November 13, 2020",51830,Williamsburg,13,0,0
2020-11-30,"October 31, 2020 to November 13, 2020",51840,Winchester,2111,242,0.1146
